,county_Abbr,county_code,state,Area name,county,Abbr,deaths_per_100K_mean (1999-2020),deaths_per_100K_std (1999-2020),deaths_per_100K_numb_years (1999-2020),growth_rate_gun_laws (1991-2017),avg_pop (2010-2019),avg_murder (2002-2014),avg_rape (2002-2014),avg_robbery (2002-2014),avg_agasslt (2002-2014),avg_burglry (2002-2014),avg_larceny (2002-2014),avg_mvtheft (2002-2014),avg_arson (2002-2014),Poverty % overall (2014),Poverty % ages 0-17 (2014),Poverty % related kids age 5-17 (2014),"Percent of adults with less than a high school diploma, 2010-2014","Percent of adults with a high school diploma only, 2010-2014","Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults with a bachelor's degree or higher, 2010-2014",avg_unemp_rate_2010_2015,% white pop avg (2010-2019),% black pop avg (2010-2019),% asian pop avg (2010-2019),% indian pop avg (2010-2019),% pacific pop avg (2010-2019),% two pop avg (2010-2019),% not hisp pop avg (2010-2019),% hisp pop avg (2010-2019),chain restaurants per 100K,places of worship per 100K,name,lng,lat
1333,"Le Sueur, MN - 27079",27079,Minnesota,Le Sueur County,Le Sueur,MN,0.0,0.0,0.0,6.666666666666667,27987.7,0.15384615384615385,4.384615384615385,0.46153846153846156,14.846153846153847,51.38461538461539,233.15384615384616,13.923076923076923,1.3846153846153846,8.9,10.9,10.1,9.700148336511973,34.599491417673235,34.053824962915876,21.646535282898917,6.533333333333334,97.21913554883038,0.623130875348814,0.6277757729288223,0.4459101676808026,0.021795288644654614,1.0622523465665275,94.17279733597258,5.827202664027412,164.358,142.92,Le Sueur,-93.72984216,44.37144158
1334,"Lincoln, MN - 27081",27081,Minnesota,Lincoln County,Lincoln,MN,0.0,0.0,0.0,6.666666666666667,25965.55,0.0,0.0,0.0,6.538461538461538,3.769230769230769,21.307692307692307,0.0,0.0,10.2,13.2,12.1,8.277511961722487,41.02870813397129,31.100478468899524,19.593301435406698,4.65,91.28144791849199,4.861788022976599,0.621900941824841,1.328568044967274,0.06878344575793696,1.8375116259813484,94.91337560729505,5.08662439270495,38.513,127.091,Lincoln,-96.26720134,44.4123209
1335,"Lyon, MN - 27083",27083,Minnesota,Lyon County,Lyon,MN,0.0,0.0,0.0,6.666666666666667,26415.0,0.07692307692307693,9.23076923076923,2.1538461538461537,23.23076923076923,95.23076923076923,377.0769230769231,18.846153846153847,2.3846153846153846,11.5,15.7,15.2,7.598447032723239,34.72607382757133,30.473901522154435,27.201577617550992,4.366666666666666,91.37399204997159,2.111451826613666,2.029755820556502,1.8093507476812418,0.17505205375733485,2.500397501419648,86.71678970282038,13.283210297179634,189.286,155.215,Lyon,-95.83918761,44.41338502
1336,"McLeod, MN - 27085",27085,Minnesota,McLeod County,McLeod,MN,0.0,0.0,0.0,6.666666666666667,35976.1,0.3076923076923077,13.846153846153847,2.230769230769231,35.38461538461539,126.07692307692308,584.4615384615385,31.076923076923077,4.769230769230769,7.9,11.2,10.7,8.624822262847857,36.30712979890311,36.193378021531586,18.874669916717448,6.233333333333333,97.11669691823184,0.6823974805495872,0.7399356795205706,0.4119401491545776,0.06587706838706808,0.9831527041563706,94.3048301511281,5.695169848871891,177.896,163.998,McLeod,-94.27237288,44.82372142
1337,"Mahnomen, MN - 27087",27087,Minnesota,Mahnomen County,Mahnomen,MN,0.0,0.0,0.0,6.666666666666667,5486.5,0.07692307692307693,1.6153846153846154,0.9230769230769231,20.384615384615383,35.61538461538461,86.3076923076923,11.307692307692308,0.7692307692307693,19.6,32.6,32.7,15.97998822836963,37.374926427310186,33.637433784579166,13.007651559741024,6.583333333333333,47.6970746377472,0.48847170327166684,0.10389136972569032,42.77408183723686,0.02369452291989429,8.912785929098698,96.4895652966372,3.5104347033627996,127.586,546.797,Mahnomen,-95.8091992,47.32558784
1338,"Marshall, MN - 27089",27089,Minnesota,Marshall County,Marshall,MN,0.0,0.0,0.0,6.666666666666667,30465.53,0.0,1.4615384615384615,0.07692307692307693,5.0,11.0,67.6923076923077,4.615384615384615,0.38461538461538464,9.6,12.8,12.1,11.430290269213415,38.69754850353437,31.98977289818018,17.88238832907204,7.733333333333334,89.85335229684172,6.4929774732295815,0.7770421194051113,1.1689276372346058,0.116131247347412,1.5915692259415808,91.00806714998886,8.991932850011144,29.542,134.578,Marshall,-96.3692954,48.35830232
1339,"Martin, MN - 27091",27091,Minnesota,Martin County,Martin,MN,0.0,0.0,0.0,6.666666666666667,37607.97,0.07692307692307693,3.6153846153846154,1.5384615384615385,12.384615384615385,71.0,334.6923076923077,13.615384615384615,0.9230769230769231,12.2,19.5,17.4,11.693713350606846,37.95172507841266,32.43556525296604,17.918996318014454,5.583333333333333,87.96193998240265,8.813557339042761,1.0278938214426356,0.8218204811373759,0.13654020677000114,1.2382481692045595,88.96337664596095,11.03662335403905,106.36,101.042,Martin,-94.55099667,43.67430059
1340,"Meeker, MN - 27093",27093,Minnesota,Meeker County,Meeker,MN,0.0,0.0,0.0,6.666666666666667,23126.5,0.07692307692307693,13.76923076923077,1.2307692307692308,11.76923076923077,99.76923076923077,307.38461538461536,23.692307692307693,2.1538461538461537,10.0,13.1,12.0,8.923485855325612,39.016517941902414,34.04214923106132,18.017846971710654,6.233333333333334,97.84965299548138,0.579421875337816,0.3545715953559769,0.2892785332843275,0.0847512593777701,0.8423237411627353,96.31634704775905,3.683652952240936,151.342,289.711,Meeker,-94.52871063,45.12332877
1341,"Mille Lacs, MN - 27095",27095,Minnesota,Mille Lacs County,Mille Lacs,MN,0.0,0.0,0.0,6.666666666666667,25812.5,0.38461538461538464,9.307692307692308,2.4615384615384617,30.384615384615383,137.53846153846155,569.0769230769231,60.38461538461539,3.4615384615384617,12.0,17.3,16.2,11.586958991252983,36.47620129501306,36.618198341474496,15.318641372259457,8.166666666666666,90.8211138014528,0.54818401937046,0.47380145278450364,6.259757869249394,0.04106537530266344,1.856077481840194,97.87041162227602,2.1295883777239712,247.942,131.719,Mille Lacs,-93.62993103,45.9373852
1342,"Morrison, MN - 27097",27097,Minnesota,Morrison County,Morrison,MN,0.0,0.0,0.0,6.666666666666667,33056.2,0.6153846153846154,5.769230769230769,0.5384615384615384,18.076923076923077,80.6923076923077,460.3076923076923,34.23076923076923,2.230769230769231,11.8,15.8,14.7,10.822491730981257,39.09592061742006,33.684674751929435,16.39691289966924,7.166666666666667,97.50455285241499,0.5908120110599525,0.39871491581004476,0.33246410658212383,0.04204960037753886,1.1314065137553622,98.44658490691612,1.5534150930838997,196.635,193.61,Morrison,-94.26690418,46.01207437
1343,"Mower, MN - 27099",27099,Minnesota,Mower County,Mower,MN,0.0,0.0,0.0,6.666666666666667,39569.7,0.15384615384615385,18.846153846153847,10.0,54.69230769230769,204.53846153846155,810.6923076923077,62.30769230769231,4.846153846153846,12.1,16.3,15.7,12.612612612612612,32.934636764424,36.51140502204332,17.94134560092007,4.7,91.00018448459302,3.4008344768850916,3.1834964632029052,0.558002714197985,0.27925407571955313,1.5782277854014561,88.84853814913937,11.151461850860635,161.74,144.05,Mower,-92.75235164,43.67138759
1344,"Murray, MN - 27101",27101,Minnesota,Murray County,Murray,MN,0.0,0.0,0.0,6.666666666666667,20585.13,0.0,0.7692307692307693,0.23076923076923078,3.1538461538461537,22.53846153846154,58.69230769230769,5.076923076923077,0.23076923076923078,9.6,13.3,12.3,10.439826002899952,37.82825841791526,34.52553568551635,17.206379893668437,5.466666666666666,92.10323179887617,1.1197403174038734,0.5691972797839994,3.637237170714977,0.20417650993702735,2.366416923283943,89.06900272186769,10.931045856887957,72.868,204.031,Murray,-95.76328482,44.02216709
1345,"Nicollet, MN - 27103",27103,Minnesota,Nicollet County,Nicollet,MN,0.0,0.0,0.0,6.666666666666667,33483.5,0.3076923076923077,10.461538461538462,2.3846153846153846,19.23076923076923,84.84615384615384,510.6923076923077,28.846153846153847,6.769230769230769,10.2,11.4,10.5,6.538863054000189,26.83875865996014,34.355129543513335,32.267248742526334,4.183333333333333,93.65179864709484,2.8844057520868485,1.4962593516209477,0.467394388280795,0.017919273672107158,1.4822225872444637,95.71311242850956,4.2868875714904355,113.489,253.856,Nicollet,-94.24751207,44.34987456
1346,"Nobles, MN - 27105",27105,Minnesota,Nobles County,Nobles,MN,0.0,0.0,0.0,6.666666666666667,21690.0,0.15384615384615385,3.6153846153846154,4.6923076923076925,20.384615384615383,93.61538461538461,210.84615384615384,14.0,1.0,13.0,18.1,16.5,20.966932070870094,33.56287210386629,31.0738110608995,14.396384764364106,4.3,86.00184416781926,4.438450899031812,6.709082526509913,1.2503457814661134,0.14430613185799906,1.4559704933148918,73.89119409866298,26.108805901337025,133.702,165.975,Nobles,-95.75326093,43.67428858
1347,"Norman, MN - 27107",27107,Minnesota,Norman County,Norman,MN,0.0,0.0,0.0,6.666666666666667,6603.2,0.0,0.8461538461538461,0.07692307692307693,2.8461538461538463,16.53846153846154,28.46153846153846,3.3846153846153846,0.6153846153846154,13.4,19.0,16.4,11.280101394169835,39.29024081115336,34.706379383185464,14.72327841149134,5.816666666666666,94.31033438332929,0.5739641385994669,0.5769929731039496,2.1141264841289074,0.03483159680155076,2.389750424036831,95.24775866246668,4.7522413375333175,45.433,636.055,Norman,-96.45566228,47.32618622
1348,"Olmsted, MN - 27109",27109,Minnesota,Olmsted County,Olmsted,MN,8.042857142857143,1.3495351580663404,7.0,6.666666666666667,150992.5,1.3846153846153846,46.69230769230769,63.30769230769231,146.69230769230768,567.2307692307693,2272.153846153846,166.3846153846154,34.84615384615385,9.8,12.9,12.1,5.995276144529876,21.597065179154733,32.18754711292024,40.22011156339514,4.333333333333333,85.49557097206815,5.823070682318658,6.083480967597729,0.356309088199745,0.0730499859264533,2.168518303889266,95.31029686904978,4.689703130950213,199.348,90.733,Olmsted,-92.40209709,44.00380771
1349,"Otter Tail, MN - 27111",27111,Minnesota,Otter Tail County,Otter Tail,MN,19.444499999999998,2.636903044608707,4.0,6.666666666666667,57774.2,0.6153846153846154,11.923076923076923,3.1538461538461537,44.38461538461539,239.15384615384616,643.2307692307693,46.38461538461539,7.230769230769231,11.2,16.1,15.2,9.295774647887324,30.964060223409422,36.14375910636231,23.596406022340943,5.5,96.09098871122404,1.2618089043206138,0.5788050721602376,0.6925236524261695,0.07321607222601091,1.3026575876429272,96.8484202290988,3.151579770901198,216.36,250.977,Otter Tail,-95.70748857,46.4090783
1350,"Pennington, MN - 27113",27113,Minnesota,Pennington County,Pennington,MN,0.0,0.0,0.0,6.666666666666667,60786.1,0.15384615384615385,7.6923076923076925,0.9230769230769231,8.615384615384615,47.15384615384615,231.3846153846154,15.076923076923077,0.9230769230769231,9.3,12.7,12.3,9.942074776197998,33.47024749868352,39.95787256450763,16.629805160610847,6.6499999999999995,84.79833382960908,1.3812368288144823,1.1137414639202055,9.18137534732447,0.08324271502860028,3.44206981530317,95.34046434957992,4.6595356504200796,37.838,32.902,Pennington,-96.03627453,48.0666771
1351,"Pine, MN - 27115",27115,Minnesota,Pine County,Pine,MN,0.0,0.0,0.0,6.666666666666667,29284.3,0.07692307692307693,10.538461538461538,3.4615384615384617,34.23076923076923,284.2307692307692,647.4615384615385,81.23076923076923,4.230769230769231,17.5,25.1,21.3,11.435349940688019,43.05575326215896,32.92526690391459,12.583629893238435,7.433333333333334,91.89292556079538,2.198789112254689,0.6204689885023715,3.3512837937051594,0.026976912543581377,1.9095556321988234,97.23981792291433,2.7601820770856738,187.814,211.718,Pine,-92.74140502,46.12071071
1352,"Pipestone, MN - 27117",27117,Minnesota,Pipestone County,Pipestone,MN,0.0,0.0,0.0,6.666666666666667,9309.7,0.0,0.6923076923076923,0.3076923076923077,1.8461538461538463,17.384615384615383,59.76923076923077,2.230769230769231,0.15384615384615385,12.2,18.1,16.7,14.505357974840813,34.92778381736294,32.56716881503339,17.999689392762853,4.966666666666668,94.02558621652685,1.3072386865312524,0.9452506525451947,1.7465654102710073,0.0021482969376027156,1.9732107371880938,94.34031171788563,5.659688282114353,193.347,322.245,Pipestone,-96.258643,44.02300689
1353,"Polk, MN - 27119",27119,Minnesota,Polk County,Polk,MN,0.0,0.0,0.0,6.666666666666667,120989.19,0.46153846153846156,15.384615384615385,2.3846153846153846,38.38461538461539,130.69230769230768,396.61538461538464,27.46153846153846,7.538461538461538,12.7,15.8,14.6,10.426360269679993,31.298072357800777,36.976545437280414,21.29902193523882,5.650000000000001,84.4405934116924,10.127780837279762,2.4473756705041168,0.7719284673283622,0.10624916159865191,2.1060724515967086,86.12676884604319,13.873231153956814,40.499,71.907,Polk,-96.40222842,47.77395991
1354,"Pope, MN - 27121",27121,Minnesota,Pope County,Pope,MN,0.0,0.0,0.0,6.666666666666667,26156.53,0.07692307692307693,1.9230769230769231,0.15384615384615385,5.3076923076923075,21.76923076923077,63.30769230769231,6.076923076923077,0.8461538461538461,10.4,13.3,12.9,7.406940063091483,34.00630914826498,37.943217665615144,20.64353312302839,4.783333333333334,93.2031121865171,2.9420186852002157,1.0234537991086738,0.8658258568701582,0.07493348697246921,1.8906559853313873,93.08497725042274,6.915022749577257,87.932,263.796,Pope,-95.44454861,45.58611957
1355,"Ramsey, MN - 27123",27123,Minnesota,Ramsey County,Ramsey,MN,6.898136363636365,1.7867552739787589,22.0,6.666666666666667,272164.1,18.153846153846153,229.0,810.0,1464.4615384615386,4069.6923076923076,13485.153846153846,2610.153846153846,208.84615384615384,16.5,24.1,23.4,10.083016917596826,22.583420696378912,27.562673808412107,39.770888577612155,5.366666666666667,69.93376422533318,11.79257293669518,13.636258419093483,1.150372146804079,0.08410367127773281,3.402928600796358,92.72547334494153,7.274526655058475,375.509,205.758,Ramsey,-93.09987304,45.01747232
1356,"Red Lake, MN - 27125",27125,Minnesota,Red Lake County,Red Lake,MN,0.0,0.0,0.0,6.666666666666667,4033.4,0.0,0.3076923076923077,0.0,1.1538461538461537,3.6153846153846154,9.923076923076923,0.7692307692307693,0.07692307692307693,9.2,11.5,10.7,9.787985865724382,40.56537102473498,33.4982332155477,16.148409893992934,7.199999999999999,95.47032280458173,0.6198244657113106,0.235533296970298,1.9784796945505032,0.09917191451380969,1.5966678236723362,96.62567560866762,3.374324391332374,49.586,644.617,Red Lake,-96.09561104,47.87197525
1357,"Redwood, MN - 27127",27127,Minnesota,Redwood County,Redwood,MN,0.0,0.0,0.0,6.666666666666667,15542.5,0.38461538461538464,5.230769230769231,0.6153846153846154,21.076923076923077,54.0,210.15384615384616,18.153846153846153,2.6153846153846154,12.4,18.3,16.9,12.002212389380531,38.37573746312684,33.32411504424779,16.297935103244836,5.316666666666666,89.47852662055654,0.7489142673315105,2.9255267814058223,4.835772880810681,0.039890622486729935,1.971368827408718,96.9882580022519,3.01174199774811,193.019,373.17,Redwood,-95.25398841,44.40365018
1358,"Renville, MN - 27129",27129,Minnesota,Renville County,Renville,MN,0.0,0.0,0.0,6.666666666666667,8731.0,0.15384615384615385,4.153846153846154,0.7692307692307693,10.846153846153847,58.07692307692308,156.46153846153845,18.076923076923077,1.2307692307692308,11.3,17.1,16.4,11.055462808384345,37.710999814505655,35.59636431088852,15.63717306622148,6.483333333333332,96.44313366166534,0.4758905050967816,0.6098957736799909,1.1734051082350248,0.04295040659718245,1.25472454472569,92.94181651586302,7.0581834841369835,229.069,744.474,Renville,-94.94679511,44.72672673
1359,"Rice, MN - 27131",27131,Minnesota,Rice County,Rice,MN,0.0,0.0,0.0,6.666666666666667,37600.8,0.23076923076923078,16.384615384615383,10.923076923076923,65.6923076923077,317.84615384615387,1071.6923076923076,75.0,17.53846153846154,13.0,16.0,13.3,10.474700829236806,30.957346442226523,31.044242514524058,27.523710214012613,5.466666666666668,91.18210250845725,4.316131571668688,2.0266856024339903,0.7095593710772111,0.09401395714984788,1.6715069892129952,91.65682645050104,8.343173549498946,252.654,186.166,Rice,-93.2965986,44.35432778
1360,"Rock, MN - 27133",27133,Minnesota,Rock County,Rock,MN,0.0,0.0,0.0,6.666666666666667,57371.2,0.0,0.15384615384615385,0.23076923076923078,49.38461538461539,19.076923076923077,53.46153846153846,5.0,0.07692307692307693,9.6,12.1,10.8,9.875038098140811,41.206949100883875,30.966168850960074,17.95184395001524,3.4500000000000006,91.21493013916391,4.870562233315671,1.1822482360487492,0.5304577906684887,0.0545569902668935,2.1472446105362972,92.08981161279527,7.91018838720473,26.146,45.319,Rock,-96.25305709,43.67485346
1361,"Roseau, MN - 27135",27135,Minnesota,Roseau County,Roseau,MN,0.0,0.0,0.0,6.666666666666667,15464.1,0.07692307692307693,2.0,0.15384615384615385,4.076923076923077,27.53846153846154,180.30769230769232,8.0,0.6153846153846154,9.2,12.3,10.9,8.485540334855402,38.20395738203957,35.32153729071537,17.98896499238965,4.766666666666666,93.54698947885748,0.5031007300780518,2.7185545877225312,1.5940145239619503,0.02651302047969167,1.6108276589002917,98.9097328651522,1.0902671348478088,213.397,213.397,Roseau,-95.81112475,48.77485638
1362,"St Louis, MN - 27137",27137,Minnesota,St. Louis County,St Louis,MN,9.641727272727273,2.405536831122616,22.0,6.666666666666667,599311.7,3.1538461538461537,62.53846153846154,107.23076923076923,307.3076923076923,1269.4615384615386,5080.461538461538,353.2307692307692,30.923076923076923,17.0,19.9,16.9,6.957301784545702,29.671105359519416,37.003404386732456,26.36818846920243,6.333333333333333,73.43907185526331,20.363693884167454,3.5493884067339256,0.5704544062797373,0.02819901563743875,2.049192431918149,97.46487512257814,2.5351248774218824,71.082,33.205,St. Louis,-92.46951183,47.60334656
1363,"Scott, MN - 27139",27139,Minnesota,Scott County,Scott,MN,8.14725,0.22807655878381428,4.0,6.666666666666667,47136.67,0.7692307692307693,27.384615384615383,17.76923076923077,99.6923076923077,390.61538461538464,2079.153846153846,113.0,15.23076923076923,5.5,6.9,6.3,5.398424683831485,23.66464613558888,32.61625810054566,38.320671080033975,4.800000000000001,87.28179143753685,7.142146443522634,2.8086837699820544,0.5982179055075381,0.08961176086473652,2.079569897491698,94.90481614420366,5.095183855796346,400.962,241.85,Scott,-93.53696693,44.64850008
1364,"Sherburne, MN - 27141",27141,Minnesota,Sherburne County,Sherburne,MN,0.0,0.0,0.0,6.666666666666667,92050.0,0.9230769230769231,18.0,9.384615384615385,67.07692307692308,256.0,1412.6153846153845,81.61538461538461,9.0,7.2,8.7,7.8,6.385855251606559,26.24925378375531,41.168311268743196,26.196579695894933,5.916666666666667,94.07332971211298,2.3430744160782186,1.206626833242803,0.5580662683324281,0.03367734926670288,1.7852254209668659,97.53503530689842,2.464964693101575,114.068,93.427,Sherburne,-93.77496918,45.44403172
1365,"Sibley, MN - 27143",27143,Minnesota,Sibley County,Sibley,MN,0.0,0.0,0.0,6.666666666666667,14991.9,0.0,0.9230769230769231,0.0,2.1538461538461537,35.61538461538461,36.61538461538461,4.230769230769231,0.5384615384615384,9.2,13.5,12.2,11.01802240623478,41.246955674622505,31.93375547978568,15.80126643935704,5.800000000000001,97.08575964354085,0.6310074106684276,0.6156657928614785,0.39821503611950454,0.04068863853147366,1.2286634782782702,91.58345506573549,8.416544934264502,140.076,286.822,Sibley,-94.23165958,44.5793954
1366,"Stearns, MN - 27145",27145,Minnesota,Stearns County,Stearns,MN,7.573714285714286,1.0733765149550938,14.0,6.666666666666667,155270.1,2.076923076923077,56.15384615384615,42.53846153846154,171.0,498.84615384615387,3190.923076923077,155.30769230769232,20.076923076923077,13.4,13.5,12.6,8.513175280102265,30.207001750974854,35.818715020786115,25.461107948136767,5.25,90.55510365485692,5.176849889321898,2.1925663730492864,0.40439208836730317,0.0747729279494249,1.5963150664551642,96.83989383661115,3.1601061633888303,198.364,61.184,Stearns,-94.61299658,45.55199481
1367,"Steele, MN - 27147",27147,Minnesota,Steele County,Steele,MN,0.0,0.0,0.0,6.666666666666667,19248.0,0.15384615384615385,6.6923076923076925,5.846153846153846,31.0,169.07692307692307,582.4615384615385,38.53846153846154,6.615384615384615,10.9,16.9,15.1,8.267279970429996,35.98094377592509,30.95404328719865,24.797732966446258,5.216666666666668,94.42513507896925,2.9106920199501247,0.9099646716541978,0.4369285120532003,0.03870532003325021,1.2785743973399832,92.99641521197007,7.003584788029925,368.869,389.651,Steele,-93.22627088,44.02240351
1368,"Stevens, MN - 27149",27149,Minnesota,Stevens County,Stevens,MN,0.0,0.0,0.0,6.666666666666667,19832.07,0.23076923076923078,3.923076923076923,0.6153846153846154,8.0,27.923076923076923,124.07692307692308,6.3076923076923075,0.38461538461538464,14.2,11.7,10.1,8.75874125874126,28.986013986013987,35.94405594405594,26.311188811188813,4.066666666666666,90.78764849055091,0.6000382209219713,0.8646096953066421,4.709543683538834,0.16286751710739222,2.87529239257425,93.31385982401233,6.68614017598768,85.72,126.058,Stevens,-96.00022786,45.58615985
1369,"Swift, MN - 27151",27151,Minnesota,Swift County,Swift,MN,0.0,0.0,0.0,6.666666666666667,9492.3,0.0,1.9230769230769231,0.15384615384615385,8.384615384615385,42.07692307692308,108.15384615384616,9.846153846153847,0.15384615384615385,10.8,14.5,13.5,11.249268578115858,38.648332358104156,33.5430076067876,16.559391456992394,6.316666666666666,96.48662600212803,0.8817673272020481,0.3602920261685788,0.6036471666508644,0.3487036861456128,1.3189637917048556,95.52690075113514,4.47309924886487,189.627,273.906,Swift,-95.68142474,45.28288933
1370,"Todd, MN - 27153",27153,Minnesota,Todd County,Todd,MN,0.0,0.0,0.0,6.666666666666667,15667.2,0.6153846153846154,7.6923076923076925,0.6923076923076923,14.76923076923077,108.53846153846153,294.0,18.76923076923077,2.1538461538461537,17.8,24.9,21.1,13.297012512722265,37.184936837693826,35.70017362150512,13.817877028078787,5.783333333333332,76.21738408905227,2.4937448937908493,0.5461728962418301,19.018522773692812,0.14252706290849673,1.5816482843137254,95.17801521650327,4.821984783496732,223.397,408.497,Todd,-94.89728962,46.07014445
1371,"Traverse, MN - 27155",27155,Minnesota,Traverse County,Traverse,MN,0.0,0.0,0.0,6.666666666666667,3378.9,0.07692307692307693,1.3076923076923077,0.15384615384615385,4.384615384615385,11.076923076923077,38.76923076923077,3.0,0.46153846153846156,12.2,19.4,17.7,9.591755846214824,36.34562029330162,37.2572334522394,16.805390408244154,5.1499999999999995,92.14833229749327,0.48240551658823877,0.27819704637603954,5.211755304980911,0.05623131788451862,1.823078516677025,97.5435792713605,2.4564207286394977,88.786,414.336,Traverse,-96.47144652,45.77230328
1372,"Wabasha, MN - 27157",27157,Minnesota,Wabasha County,Wabasha,MN,0.0,0.0,0.0,6.666666666666667,21553.9,0.07692307692307693,3.769230769230769,0.6153846153846154,9.076923076923077,33.84615384615385,207.0,11.615384615384615,1.0,7.3,10.5,9.8,7.316266454984454,39.43242706886287,32.57921545280148,20.672091023351193,5.1000000000000005,97.47609481346763,0.621233280288022,0.560455416421158,0.28672305244062557,0.012990688460093068,1.0425027489224687,97.16988572833687,2.830114271663133,218.058,222.698,Wabasha,-92.23023021,44.28428259
1373,"Wadena, MN - 27159",27159,Minnesota,Wadena County,Wadena,MN,0.0,0.0,0.0,6.666666666666667,13660.1,0.07692307692307693,6.6923076923076925,0.38461538461538464,13.0,41.69230769230769,158.69230769230768,12.615384615384615,1.0,15.8,22.4,20.7,11.40165149269532,38.84183781494813,36.87275037052721,12.883760321829346,7.666666666666667,96.23502024143306,1.0600215225364382,0.3879913031383372,0.6698340422105254,0.0021961771875754934,1.6449367134940447,98.26502002181536,1.73497997818464,219.618,285.503,Wadena,-94.9700148,46.5856535
1374,"Waseca, MN - 27161",27161,Minnesota,Waseca County,Waseca,MN,0.0,0.0,0.0,6.666666666666667,18915.6,0.15384615384615385,5.6923076923076925,0.9230769230769231,16.923076923076923,69.6923076923077,264.84615384615387,16.076923076923077,1.8461538461538463,10.1,13.6,12.7,8.12603648424544,35.99427106889794,35.93396653098145,19.94572591587517,5.666666666666667,94.79688722535899,2.257924675928863,0.7723783543741674,0.8093848463701918,0.031191186110934892,1.33223371185688,94.26187908393074,5.738120916069278,174.459,190.319,Waseca,-93.58720505,44.0220714
1375,"Washington, MN - 27163",27163,Minnesota,Washington County,Washington,MN,5.8238125,1.0631220198860838,16.0,6.666666666666667,85255.25,1.6153846153846154,36.84615384615385,37.69230769230769,137.23076923076923,846.7692307692307,4674.0,319.2307692307692,34.53846153846154,6.0,6.8,6.0,4.0334977065630415,22.17931848645458,32.461048463458724,41.32613534352365,4.816666666666667,87.03475739030733,5.375270144653848,3.6905293222411517,1.0575184519428424,0.4168306350635298,2.425105785274221,92.2809563047437,7.719031965773369,465.66,263.913,Washington,-92.88374367,45.03911139
1376,"Watonwan, MN - 27165",27165,Minnesota,Watonwan County,Watonwan,MN,0.0,0.0,0.0,6.666666666666667,11038.2,0.23076923076923078,3.5384615384615383,0.23076923076923078,8.0,38.0,142.30769230769232,7.769230769230769,1.3846153846153846,10.4,16.4,15.9,15.332626557116352,37.741849986747944,30.214683275907767,16.710840180227933,5.666666666666667,95.53188019785834,1.1170299505354133,1.120653729774782,1.213966045188527,0.05888641263974198,0.957583664003189,76.4816727364969,23.518327263503107,199.308,253.665,Watonwan,-94.61413846,43.97823903
1377,"Wilkin, MN - 27167",27167,Minnesota,Wilkin County,Wilkin,MN,0.0,0.0,0.0,6.666666666666667,6415.7,0.15384615384615385,1.3076923076923077,0.3076923076923077,4.230769230769231,23.23076923076923,96.61538461538461,7.076923076923077,0.8461538461538461,10.3,12.7,11.6,9.319074639895241,30.990833697075516,43.27804452204278,16.41204714098647,4.449999999999999,96.32464111476534,0.5018937917920103,0.3927864457502689,1.477625200679583,0.00467602911607463,1.2983774178967222,97.41415589881073,2.58584410118927,93.521,374.082,Wilkin,-96.46820682,46.35705832
1378,"Winona, MN - 27169",27169,Minnesota,Winona County,Winona,MN,0.0,0.0,0.0,6.666666666666667,51017.5,0.38461538461538464,6.461538461538462,6.230769230769231,31.76923076923077,134.46153846153845,560.3076923076923,42.46153846153846,4.153846153846154,15.8,14.5,13.0,9.611782184613398,30.065887216588077,32.80472837671985,27.51760222207868,4.816666666666667,94.29548684275004,1.561228990052433,2.548537266624198,0.39986279217915416,0.010976625667663055,1.1839074827265155,97.22271769490861,2.7772823050913904,186.211,135.248,Winona,-91.77934467,43.98683746
1379,"Wright, MN - 27171",27171,Minnesota,Wright County,Wright,MN,8.146166666666668,0.5653457054463817,6.0,6.666666666666667,54024.2,0.6923076923076923,15.076923076923077,8.923076923076923,62.84615384615385,241.23076923076923,2040.076923076923,121.0,8.76923076923077,6.0,6.7,5.9,5.8851032938368215,29.52764140612504,37.16363367908161,27.423621620956528,5.583333333333333,95.69013516164979,1.1604614228438366,1.0993221556265527,0.4341202646221508,0.05275413610937321,1.5631883489251115,96.69301905442376,3.306980945576242,357.247,249.888,Wright,-93.96334763,45.1738141
1380,"Yellow Medicine, MN - 27173",27173,Minnesota,Yellow Medicine County,Yellow Medicine,MN,0.0,0.0,0.0,6.666666666666667,10000.4,0.07692307692307693,0.9230769230769231,0.15384615384615385,7.076923076923077,20.692307692307693,62.0,4.923076923076923,0.38461538461538464,11.2,14.5,13.8,8.805297266835728,38.92645815722739,34.93941955480417,17.32882502113271,4.966666666666667,93.966241350346,0.45098196072157115,0.5329786808527659,3.58885644574217,0.07199712011519539,1.3889444422223112,95.63817447302108,4.361825526978921,199.992,569.977,Yellow Medicine,-95.86888348,44.71626059
1381,"Adams, MS - 28001",28001,Mississippi,Adams County,Adams,MS,40.43883333333333,7.638805545807976,6.0,-1.4423076923076923,68907.97,3.6923076923076925,12.692307692307692,26.076923076923077,50.92307692307692,379.2307692307692,1084.3846153846155,44.92307692307692,14.615384615384615,32.9,47.1,46.6,20.491221847845363,34.72246852278773,27.584678134420997,17.201631494945914,9.683333333333334,88.32344067021565,4.938151566502395,2.737099931981743,1.5853318563875847,0.14146404254834383,2.274511932364282,73.66097129258053,26.339014195310064,89.975,39.183,Adams,-91.35355624,31.48172857
