"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
2190568,"December 15, 2021","North Carolina","East Bend","1431 Falcon Rd",0,0,0,0,0,N/A
2189764,"December 14, 2021",Virginia,"Newport News","275 Menchville Rd",0,1,0,0,1,N/A
2190432,"December 14, 2021","South Carolina",Aiken,"449 Rutland Dr",0,0,0,0,1,N/A
2189611,"December 14, 2021",Virginia,Hopewell,"400 S Mesa Dr",0,0,0,0,1,N/A
2191671,"December 14, 2021",Ohio,Columbus,"1441 Bethel Rd",0,0,0,0,1,N/A
2189556,"December 14, 2021","South Carolina","North Charleston","6015 Murray Dr",0,0,0,0,1,N/A
2188706,"December 13, 2021","North Carolina",Charlotte,"2219 Senior Dr",0,0,0,0,1,N/A
2188893,"December 13, 2021","North Carolina",Raleigh,"723 St Marys St",0,0,0,0,3,N/A
2189244,"December 13, 2021",Florida,Orlando,"650 E River Falcons Way",0,0,0,0,1,N/A
2189268,"December 13, 2021",Florida,"Lynn Haven","1903 FL-390",0,0,0,0,3,N/A
2189547,"December 13, 2021",Utah,"Salt Lake City","241 N 300 W",0,0,0,0,1,N/A
2188668,"December 13, 2021",Nevada,"Las Vegas","2050 Sapphire Stone Ave",0,0,0,0,2,N/A
2189917,"December 13, 2021",Louisiana,Mangham,"810 Main St",0,0,0,0,1,N/A
2187357,"December 11, 2021",Georgia,Gray,"339 Railroad St",0,0,0,0,1,N/A
2191615,"December 11, 2021","South Carolina",Anderson,"806 Pearman Dairy Rd",0,0,0,0,3,N/A
2188952,"December 10, 2021",Arkansas,"Hot Springs National Park (Hot Springs)","201 Emory St",0,0,0,0,1,N/A
2187086,"December 10, 2021",Ohio,Columbus,"3245 Oak Spring St",0,0,0,0,1,N/A
2188533,"December 10, 2021",Wisconsin,Racine,"2701 Drexel Ave",0,0,0,0,1,N/A
2186811,"December 10, 2021",Florida,Seminole,"8401 131st St N",0,0,0,0,1,N/A
2186738,"December 9, 2021",Virginia,Norfolk,"2601 Corprew Ave",0,0,0,0,1,N/A
2185825,"December 9, 2021",Tennessee,Harrison,"5728 TN-58",0,0,0,0,1,N/A
2187967,"December 9, 2021",Mississippi,Starkville,"603 Yellow Jacket Dr",0,0,0,0,1,N/A
2185963,"December 9, 2021","North Carolina",Charlotte,"2219 Senior Dr",0,0,0,0,0,N/A
2185936,"December 9, 2021",Alabama,Montgomery,"225 Ann St",0,0,0,0,1,N/A
2190356,"December 9, 2021",Florida,"Lake Wales","1 Highlander Way",0,0,0,0,1,N/A
2185847,"December 9, 2021","North Carolina","Winston Salem (Winston-salem)","2355 Pleasant St",0,0,0,0,1,N/A
2185964,"December 9, 2021","North Carolina",Huntersville,"11201 Old Statesville Rd",0,0,0,0,0,N/A
2186434,"December 9, 2021",Florida,Tallahassee,"1717 W Tharpe St",0,0,0,0,2,N/A
2186312,"December 9, 2021",Indiana,Indianapolis,"9500 E 16th St",0,0,0,0,2,N/A
2186650,"December 9, 2021",Tennessee,Memphis,"1270 N Graham St",0,0,0,0,1,N/A
2185874,"December 8, 2021",Minnesota,"Saint Paul","270 Larpenteur Ave W",0,0,0,0,1,N/A
2185084,"December 8, 2021","North Carolina",Elon,"1731 N NC-87",0,0,0,0,1,N/A
2185510,"December 8, 2021","New Jersey","Lawrence Township (Lawrenceville)","2525 Princeton Pike",0,0,0,0,1,N/A
2185206,"December 8, 2021","North Carolina","Elizabeth City","1701 River Rd",0,0,0,0,1,N/A
2185251,"December 8, 2021","North Carolina",Cary,"638 Walnut St",0,0,0,0,0,N/A
2185672,"December 8, 2021",California,Redlands,"515 Texas St",0,0,0,0,1,N/A
2185566,"December 8, 2021",Pennsylvania,Clairton,"501 Waddell Ave",0,0,0,0,2,N/A
2185506,"December 8, 2021",Alabama,Montgomery,"209 Perry Hill Rd",0,0,0,0,1,N/A
2185315,"December 8, 2021",Missouri,"Kansas City","6401 The Paseo Blvd",2,0,0,0,0,N/A
2184484,"December 7, 2021",Tennessee,Clarksville,"1237 Rossview Rd",0,0,0,0,1,N/A
2184488,"December 7, 2021","North Carolina","Southern Pines","250 Voit Gilmore Ln",0,0,0,0,0,N/A
2184306,"December 7, 2021",Michigan,Lansing,"3900 Stabler St",0,0,0,0,1,N/A
2184215,"December 7, 2021",Minnesota,Minneapolis,"3131 S 19th Ave",0,0,0,0,0,N/A
2185514,"December 7, 2021",Georgia,Cordele,"500 E 14th Ave",0,0,0,0,1,N/A
2185347,"December 7, 2021",Ohio,Ravenna,"7075 OH-88",0,0,0,0,2,N/A
2183697,"December 6, 2021",Colorado,"Colorado Springs","6888 Black Forest Rd",0,0,0,0,1,N/A
2184357,"December 6, 2021","South Carolina",Columbia,"7500 Brookfield Rd",0,0,0,0,1,N/A
2191738,"December 6, 2021",Maryland,Gambrills,"2291 Davidsonville Rd",0,0,0,0,0,N/A
2183446,"December 6, 2021","South Carolina","North Charleston","1087 E Montague Ave",0,0,0,0,1,N/A
2183685,"December 6, 2021",California,Wilmington,"1500 block of E Denni St",2,1,0,0,2,N/A
2183764,"December 6, 2021",Tennessee,Hermitage,"441 Tyler Dr",0,0,0,0,0,N/A
2182807,"December 5, 2021","North Carolina",Raleigh,"2110 Avent Ferry Rd",0,0,0,0,0,N/A
2183330,"December 5, 2021",Connecticut,"West Haven","300 Boston Post Rd",0,0,0,0,0,N/A
2183703,"December 3, 2021",Colorado,Fountain,"515 N Santa Fe Ave",0,0,0,0,1,N/A
2182341,"December 3, 2021",Ohio,Toledo,"1755 E Broadway St",0,0,0,0,0,N/A
2184389,"December 3, 2021",Missouri,"Saint Louis","3935 Enright Ave",0,0,0,0,0,N/A
2188654,"December 3, 2021",Connecticut,Farmington,"10 Monteith Dr",0,0,0,0,0,N/A
2185675,"December 3, 2021",California,Lancaster,"3730 E Avenue J",0,0,0,0,0,N/A
2205554,"December 3, 2021",Ohio,"Dayton (Centerville)","500 E Franklin St",0,0,0,0,0,N/A
2181967,"December 3, 2021",Florida,Melbourne,"150 W University Blvd",0,0,0,1,0,N/A
2181895,"December 3, 2021",Alabama,Selma,"7975 US-80",0,0,0,0,2,N/A
2180889,"December 2, 2021",Wisconsin,Madison,"702 Pflaum Rd",0,0,0,0,1,N/A
2180722,"December 2, 2021",Texas,Katy,"23440 Cinco Ranch Blvd",0,0,0,0,0,N/A
2182816,"December 2, 2021","North Carolina",Charlotte,"1100 Eastway Dr",0,0,0,0,0,N/A
2182146,"December 2, 2021",Texas,Houston,"4400 Aldine Mail Rte Rd",0,0,0,0,1,N/A
2182055,"December 2, 2021",California,Bakersfield,"1200 New Stine Rd",0,0,0,0,1,N/A
2181133,"December 2, 2021","North Carolina",Lumberton,"1520 Martin Luther King Jr Dr",0,0,0,0,0,N/A
2181122,"December 2, 2021",Ohio,Harrison,"9860 West Rd",0,0,0,0,1,N/A
2180917,"December 2, 2021",Virginia,Lexington,"143 Greenhouse Rd",0,0,0,0,0,N/A
2181024,"December 2, 2021",Arkansas,Jonesboro,"4201 Chieftain Ln",0,0,0,0,1,N/A
2182422,"December 2, 2021",California,Marysville,"12 18th St",0,0,0,0,1,N/A
2181712,"December 2, 2021",Tennessee,Nashville,"110 Gallatin Ave",0,0,0,0,1,N/A
2180869,"December 1, 2021",Nevada,"Las Vegas","2575 Los Feliz St",0,0,0,0,1,N/A
2185048,"December 1, 2021",Missouri,"Saint Louis","6131 Leona St",0,0,0,0,0,N/A
2179908,"December 1, 2021","New York",Brooklyn,"283 Adams St",0,0,0,0,1,N/A
2182141,"December 1, 2021",Texas,Pasadena,"2121 Cherry Brook Ln",0,0,0,0,1,N/A
2180130,"December 1, 2021",Michigan,Southfield,"21705 Evergreen Rd",0,0,0,0,1,N/A
2179887,"December 1, 2021",Iowa,"Pleasant Hill","8325 NE University Ave",0,0,0,0,1,N/A
2178940,"November 30, 2021","North Carolina",Charlotte,"2001 Alleghany St",0,0,0,0,0,N/A
2179879,"November 30, 2021",Texas,Katy,"23440 Cinco Ranch Blvd",0,0,0,0,0,N/A
2179703,"November 30, 2021","District of Columbia",Washington,"1700 East Capitol St NE",0,0,0,0,1,N/A
2178487,"November 30, 2021",Michigan,Oxford,"745 N Oxford Rd",7,4,0,0,1,N/A
2179189,"November 30, 2021",Tennessee,Humboldt,"2600 Viking Dr",1,2,0,0,1,N/A
2177984,"November 29, 2021",Illinois,Bradley,"700 W North St",0,0,0,0,1,N/A
2177903,"November 29, 2021",Missouri,"Saint Louis","900 block of N Euclid Ave",1,0,0,0,0,N/A
2177704,"November 29, 2021","South Carolina",Union,"1163 Lakeside Dr",0,0,0,0,1,N/A
2178809,"November 29, 2021","South Carolina",Lexington,"5643 Platt Springs Rd",0,0,0,0,1,N/A
2178866,"November 29, 2021","South Carolina","North Charleston","8642 River Oaks Dr",0,0,0,0,0,N/A
2177708,"November 29, 2021",Pennsylvania,Philadelphia,"100 block of W Wyoming Ave",0,1,0,0,4,N/A
2179695,"November 29, 2021",Kentucky,Paris,"3343 Lexington Rd",0,0,0,0,0,N/A
2178326,"November 29, 2021",Arizona,Laveen,"3921 W Baseline Rd",1,0,0,0,1,N/A
2179303,"November 29, 2021","North Dakota",Fargo,"2120 9th St S",0,0,0,0,0,N/A
2176411,"November 26, 2021",California,Campbell,"4805 Westmont Ave",2,0,0,0,0,N/A
2173736,"November 23, 2021",Kentucky,Louisville,"3000 Dundee Rd",0,0,0,0,1,N/A
2173747,"November 23, 2021",Kentucky,Louisville,"1900 S 7th St",0,0,0,0,0,N/A
2175239,"November 23, 2021",Arizona,Tucson,"3901 W Linda Vista Blvd",0,0,0,0,0,N/A
2176012,"November 23, 2021",Iowa,Waukee,"2605 SE LA Grant Pkwy",0,0,0,0,1,N/A
2173906,"November 22, 2021",Michigan,"Grand Rapids","1450 Forest Hill Ave SE",0,0,0,0,0,N/A
2175928,"November 22, 2021","North Carolina",Charlotte,"2700 Dorchester Pl",0,0,0,0,1,N/A
2174857,"November 22, 2021","New Jersey",Clementon,"801 Egg Harbor Rd",0,0,0,0,0,N/A
2173382,"November 22, 2021",Kentucky,"Louisville (Shively)","2501 Rockford Ln",0,0,0,0,1,N/A
2170898,"November 19, 2021",Colorado,Aurora,"1250 Chambers Rd",3,0,0,0,4,N/A
2170821,"November 19, 2021",Utah,"Salt Lake City (West Valley City)","4195 S 3200 W",0,0,0,0,1,N/A
2170474,"November 18, 2021",Kentucky,Louisville,"4615 Taylor Blvd",0,0,0,0,0,N/A
2171130,"November 18, 2021",Tennessee,Clarksville,"146 Cunningham Ln",0,0,0,0,0,N/A
2170296,"November 18, 2021","South Carolina",Sumter,"5121 Frierson Rd",0,0,0,0,1,N/A
2170340,"November 18, 2021",Ohio,Warren,"528 Educational Hwy NW",0,0,0,0,1,N/A
2173798,"November 17, 2021",Georgia,Evans,"533 Blue Ridge Dr",0,0,0,0,1,N/A
2170106,"November 17, 2021",Wisconsin,Verona,"234 Wildcat Way",0,0,0,0,1,N/A
2170218,"November 17, 2021","North Carolina",Greensboro,"801 N Josephine Boyd St",0,0,0,0,1,N/A
2170827,"November 17, 2021",Texas,Midland,"906 W Illinois Ave",0,0,0,0,1,N/A
2170065,"November 17, 2021",Virginia,Woodbridge,"14800 Darbydale Ave",0,0,0,0,1,N/A
2170920,"November 17, 2021",Massachusetts,"Fall River","460 Elsbree St",0,0,0,0,1,N/A
2169953,"November 17, 2021",Massachusetts,Boston,"375 Bremen St",0,0,0,0,1,N/A
2168589,"November 16, 2021","South Carolina",Greenville,"100 Pine Knoll Dr",0,0,0,0,1,N/A
2169378,"November 16, 2021",Louisiana,"Baton Rouge","2680 Bogan Walk",0,0,0,0,0,N/A
2170031,"November 16, 2021",Texas,Lubbock,"819 Gilbert Dr",0,0,0,0,1,N/A
2169997,"November 16, 2021",Texas,Houston,"9220 Hughes Rd",0,0,0,0,1,N/A
2168566,"November 16, 2021",Kentucky,Louisville,"6415 Outer Loop",0,0,0,0,0,N/A
2301482,"November 16, 2021",Tennessee,Memphis,"658 W Mitchell Rd",0,0,0,0,1,N/A
2169624,"November 16, 2021",Virginia,Woodbridge,"14800 Darbydale Ave",0,0,0,0,1,N/A
2168067,"November 16, 2021",Oregon,Salem,"4962 Hayesville Dr NE",0,0,0,0,1,N/A
2167672,"November 15, 2021",Arkansas,"Little Rock","1500 S Park St",0,0,0,0,1,N/A
2167661,"November 15, 2021","South Carolina",Greenville,"122 Deoyley Ave",0,0,0,0,1,N/A
2169455,"November 15, 2021",Louisiana,Opelousas,"730 S Market St",0,0,0,0,1,N/A
2170915,"November 15, 2021",Nebraska,Lincoln,"2200 Dodge St",0,0,0,0,0,N/A
2168526,"November 12, 2021",Illinois,Belvidere,"1500 East Ave",0,0,0,0,1,N/A
2165411,"November 12, 2021",Georgia,Conyers,"3551 Underwood Rd SE",0,0,0,0,0,N/A
2165306,"November 12, 2021",Florida,"Fort Lauderdale (Oakland Park)","700 NE 56th St",0,0,0,0,1,N/A
2167047,"November 12, 2021",Texas,Odessa,"1301 Dotsy Ave",0,0,0,0,1,N/A
2170528,"November 11, 2021",California,Barstow,"430 S 1st Ave",0,0,0,0,1,N/A
2164701,"November 11, 2021",Missouri,"Kansas City (Raytown)","8211 Sterling Ave",0,0,0,0,0,N/A
2164595,"November 11, 2021",Minnesota,"Saint Paul","295 Rice St",0,0,0,0,0,N/A
2164075,"November 10, 2021",Virginia,"Virginia Beach","2001 Concert Dr",0,0,0,0,1,N/A
2164812,"November 10, 2021","New Mexico",Roswell,"1700 W Alameda St",0,0,0,0,1,N/A
2164693,"November 10, 2021",Indiana,Indianapolis,"2215 W Washington St",0,0,0,0,1,N/A
2164686,"November 10, 2021",Pennsylvania,Greensburg,"65 Mennel Dr",0,0,0,0,1,N/A
2163320,"November 9, 2021",Maryland,Salisbury,"300 E College Ave",0,0,0,0,1,N/A
2163553,"November 9, 2021",Minnesota,"Saint Paul","2416 11th Ave",0,0,0,0,0,N/A
2164702,"November 9, 2021",Missouri,"Kansas City (Raytown)","8211 Sterling Ave",0,0,0,0,0,N/A
2163701,"November 9, 2021",Mississippi,Biloxi,"1845 Tribe Dr",0,0,0,0,0,N/A
2163430,"November 8, 2021",Delaware,Wilmington,"1801 Milltown Rd",0,0,0,0,1,N/A
2163331,"November 8, 2021",Maryland,Baltimore,"1100 Covington St",0,0,0,0,0,N/A
2164070,"November 8, 2021","South Carolina",Aiken,"449 Rutland Dr",0,0,0,0,1,N/A
2164691,"November 8, 2021","New York",Plattsburgh,"1585 Military Tpke",0,0,0,0,1,N/A
2170112,"November 8, 2021",California,Barstow,"430 S 1st Ave",0,0,0,0,1,N/A
2164552,"November 8, 2021","New Mexico",Lovington,"701 W Ave K",0,0,0,0,1,N/A
2162784,"November 7, 2021",Louisiana,Monroe,"700 University Ave",1,0,0,0,2,N/A
2163117,"November 6, 2021",Florida,Oviedo,"601 King St",0,0,0,0,1,N/A
2167830,"November 5, 2021","North Carolina",Rockwell,"655 Holshouser Rd",0,0,0,0,1,N/A
2160197,"November 5, 2021",Virginia,Hampton,"40 Tide Mill Ln",0,0,0,0,1,N/A
2164165,"November 5, 2021","South Carolina",Columbia,"120 Sparkleberry Ln",0,0,0,0,1,N/A
2164688,"November 5, 2021",Florida,"Fort Myers","2600 Buckingham Rd",0,0,0,0,2,N/A
2159736,"November 5, 2021",Florida,"Fort Lauderdale (Lauderdale Lakes)","3050 NW 41st St",0,0,0,0,1,N/A
2159451,"November 4, 2021",Utah,"Salt Lake City (West Valley City)","3580 S 3600 W",0,0,0,0,1,N/A
2160188,"November 4, 2021",Kentucky,Louisville,"2501 Rockford Ln",0,0,0,0,1,N/A
2160185,"November 4, 2021",Kentucky,Louisville,"7601 St Andrews Church Rd",0,0,0,0,0,N/A
2159455,"November 4, 2021",Illinois,Bloomington,"1202 E Locust St",0,0,0,0,1,N/A
2161398,"November 4, 2021","New Mexico",Roswell,"701 E Country Club Rd",0,0,0,0,1,N/A
2159709,"November 4, 2021",Florida,"Lehigh Acres","525 Charwood Ave S",0,0,0,0,0,N/A
2162858,"November 4, 2021",Kentucky,Russellville,"2200 Bowling Green Rd",0,0,0,0,1,N/A
2158392,"November 3, 2021","North Carolina",Huntersville,"11530 Beatties Ford Rd",0,0,0,0,6,N/A
2158334,"November 3, 2021","South Carolina",Greenville,"210 Duncan Chapel Rd",0,0,0,0,0,N/A
2161636,"November 3, 2021",California,Stockton,"4600 E Fremont St",0,0,0,0,1,N/A
2158571,"November 3, 2021",Virginia,Hopewell,"400 S Mesa Dr",0,0,0,0,1,N/A
2160343,"November 3, 2021",Oklahoma,"Oklahoma City","8300 SW 37th St",0,0,0,0,0,N/A
2157445,"November 2, 2021",Texas,"Aransas Pass","1700 block of Hickory",0,0,0,1,0,N/A
2157523,"November 2, 2021",Georgia,Lawrenceville,"Spring Lake Rd",0,1,0,0,2,N/A
2156271,"November 1, 2021",Texas,Mission,"1802 Cleo Dawson St",0,0,0,0,1,N/A
2161244,"November 1, 2021",Ohio,Hilliard,"5100 Davidson Rd",0,0,0,0,1,N/A
2156931,"November 1, 2021",Kentucky,Louisville,"1281 Gilmore Ln",0,0,0,0,0,N/A
2157824,"November 1, 2021",Maryland,"Gwynn Oak (Woodlawn)","1801 Woodlawn Dr",0,0,0,0,1,N/A
2159517,"November 1, 2021",Mississippi,Madison,"200 Crawford St",0,0,0,0,1,N/A
2156770,"November 1, 2021",Louisiana,Farmerville,"1126 LA-33",0,0,0,0,1,N/A
2159476,"November 1, 2021",Mississippi,Richland,"175 Wilson Dr",0,0,0,0,0,N/A
2154612,"October 30, 2021","District of Columbia",Washington,"3650 Ely Pl SE",0,0,0,0,0,N/A
2154024,"October 29, 2021",Michigan,"Byron Center","8500 Burlingame Ave SW",0,0,0,0,1,N/A
2153968,"October 29, 2021","North Carolina","Winston Salem (Winston-salem)","4527 Ogburn Ave",0,0,0,0,0,N/A
2153942,"October 29, 2021","North Carolina",Charlotte,"7600 IBM Dr",0,0,0,0,0,N/A
2153813,"October 29, 2021",Illinois,Chicago,"3436 W Wilson Ave",0,0,0,0,1,N/A
2162602,"October 29, 2021",Virginia,Chesapeake,"4410 Airline Blvd",0,0,0,0,0,N/A
2154125,"October 29, 2021",Louisiana,"Baton Rouge","3730 Winbourne Ave",0,0,0,0,1,N/A
2154127,"October 29, 2021",Louisiana,"Baton Rouge","3730 Winbourne Ave",0,0,0,0,1,N/A
2154059,"October 29, 2021",Virginia,Henrico,"2910 N Parham Rd",0,0,0,0,1,N/A
2158194,"October 28, 2021",Utah,Tooele,"2152 N 400 W",0,0,0,0,1,N/A
2153994,"October 28, 2021",Michigan,Addison,"219 N Comstock St",0,0,0,0,1,N/A
2153854,"October 28, 2021",Texas,"Grand Prairie","1160 Warrior Dr",0,0,0,0,0,N/A
2152792,"October 28, 2021","New York",Brooklyn,"50 Bedford Ave",0,0,0,0,0,N/A
2154147,"October 28, 2021",Louisiana,Bienville,"325 Main St",0,0,0,0,1,N/A
2156734,"October 27, 2021","South Carolina","Saint Matthews","150 Saints Ave",0,0,0,0,1,N/A
2152059,"October 27, 2021","South Carolina",Columbia,"1231 Bluefield Dr",0,0,0,0,1,N/A
2152991,"October 27, 2021",Maryland,"Hyattsville (Landover)","900 Nalley Rd",0,0,0,0,0,N/A
2153571,"October 27, 2021",Florida,Jacksonville,"1440 N McDuff Ave",0,0,0,0,1,N/A
2167127,"October 27, 2021",Wisconsin,Kenosha,"913 57th St",0,0,0,0,1,N/A
2154235,"October 27, 2021",Texas,Austin,"5106 Village Square Dr",0,0,0,0,1,N/A
2152525,"October 27, 2021",Delaware,Smyrna,"700 Duck Creek Pkwy",0,0,0,0,0,N/A
2153322,"October 27, 2021",Missouri,"Saint Louis","918 Prigge Rd",0,0,0,0,0,N/A
2152326,"October 26, 2021",Virginia,"Virginia Beach","2665 W Neck Rd",0,0,0,0,1,N/A
2151463,"October 26, 2021","North Carolina",Charlotte,"8900 Park Rd",0,0,0,0,1,N/A
2153116,"October 26, 2021",Georgia,Jesup,"1425 W Orange St",0,0,0,0,0,N/A
2151928,"October 26, 2021",Michigan,Holt,"5885 Holt Rd",0,0,0,0,1,N/A
2151830,"October 26, 2021",Indiana,Indianapolis,"7320 W 10th St",0,0,0,0,2,N/A
2151350,"October 26, 2021",Mississippi,Biloxi,"1845 Tribe Dr",0,0,0,0,1,N/A
2150696,"October 25, 2021",Washington,"Spokane (Spokane Valley)","12420 E 32nd Ave",0,0,0,0,1,N/A
2150650,"October 25, 2021",Kentucky,Louisville,"127 N 39th St",1,0,0,0,0,N/A
2151385,"October 25, 2021","South Carolina",Columbia,"7500 Brookfield Rd",0,0,0,0,2,N/A
2150103,"October 25, 2021",Louisiana,Monroe,"5901 Hwy 165 Bypass",0,0,0,0,1,N/A
2333476,"October 23, 2021",Wisconsin,"Fox Lake","110 Edgelawn Dr",0,0,0,0,0,N/A
2149539,"October 23, 2021","North Carolina",Raleigh,"1315 Oakwood Ave",2,0,0,0,0,N/A
2148977,"October 23, 2021",Maryland,Baltimore,"2201 Argonne Dr",1,0,0,0,1,N/A
2148888,"October 22, 2021",Tennessee,Chattanooga,"8098 Ferdinand Piech Wy",0,0,0,0,0,N/A
2147910,"October 22, 2021",Pennsylvania,Philadelphia,"4300 Westminster Ave",0,0,1,0,0,N/A
2150462,"October 22, 2021",Texas,Lubbock,"6302 11th Pl",0,0,0,0,0,N/A
2164958,"October 21, 2021",Virginia,Hopewell,"1000 Winston Churchill Dr",0,0,0,0,0,N/A
2149749,"October 21, 2021","New York","Corona (Queens)","230-17 Hillside Ave",0,0,0,0,0,N/A
2148080,"October 21, 2021",Georgia,Savannah,"9520 Ferguson Ave",0,0,0,0,1,N/A
2150176,"October 21, 2021",Nevada,Reno,"395 Booth St",0,0,0,0,0,N/A
2312733,"October 21, 2021",Texas,Beaumont,"3443 Fannett Rd",0,0,0,0,1,N/A
2149753,"October 20, 2021","New York",Bronx,"1619 Boston Rd",0,0,0,0,1,N/A
2146448,"October 20, 2021",Florida,"Port Orange","6801 Airport Rd",0,0,0,0,1,N/A
2146335,"October 20, 2021",Texas,Longview,"201 E Tomlinson Pkwy",0,0,0,0,1,N/A
2146316,"October 20, 2021",Massachusetts,Boston,"30 Randolph St",0,0,0,0,1,N/A
2147075,"October 20, 2021","New York",Brooklyn,"5800 20th Ave",0,0,0,0,1,N/A
2147073,"October 20, 2021","New York",Bronx,"1980 Lafayette Ave",0,0,0,0,1,N/A
2147068,"October 20, 2021","New York",Bronx,"455 Southern Blvd",0,0,0,0,1,N/A
2147066,"October 20, 2021",Mississippi,Clinton,"401 Arrow Dr",0,0,0,0,1,N/A
2152601,"October 20, 2021",Ohio,Akron,"2140 13th St SW",0,0,0,0,1,N/A
2146751,"October 20, 2021","North Carolina",Charlotte,"2219 Senior Dr",0,0,0,0,0,N/A
2146713,"October 20, 2021",Missouri,"Saint Louis","3200 Lemay Ferry Rd",0,0,0,0,1,N/A
2146097,"October 19, 2021",Indiana,Indianapolis,"1200 block of Campus Dr",0,1,0,0,0,N/A
2145899,"October 19, 2021",Mississippi,Biloxi,N/A,0,0,0,0,2,N/A
2146803,"October 19, 2021","South Carolina",Lexington,"6180 Platt Springs Rd",0,0,0,0,1,N/A
2163703,"October 19, 2021",Mississippi,Biloxi,"1845 Tribe Dr",0,0,0,0,2,N/A
2146675,"October 19, 2021",Delaware,Dover,"1 Dover High Dr",0,0,0,0,1,N/A
2145405,"October 18, 2021",Georgia,Albany,"2400 Gillionville Rd",0,0,0,0,0,N/A
2145312,"October 18, 2021","North Carolina",Swansboro,"1240 W Corbett Ave",0,0,0,0,0,N/A
2144202,"October 18, 2021",Florida,Clearwater,"3000 FL-580",0,0,0,0,1,N/A
2143277,"October 17, 2021",Louisiana,Grambling,"403 Main St",7,1,0,0,2,N/A
2142029,"October 15, 2021",Kentucky,Louisville,"5901 Greenwood Rd",0,0,0,0,1,N/A
2141968,"October 15, 2021",California,Fresno,"Stanislaus St and B St",1,0,0,0,0,N/A
2145458,"October 15, 2021",Georgia,Hephzibah,"4558 Brothersville Rd",0,0,0,0,1,N/A
2142052,"October 15, 2021",Wisconsin,Wausau,"1200 W Wausau Ave",0,0,0,0,1,N/A
2142296,"October 15, 2021",Alabama,Mobile,"1621 Virginia St",5,0,0,0,3,N/A
2142315,"October 15, 2021",Louisiana,"Baton Rouge","Elton C Harrison Dr",2,0,0,0,0,N/A
2144929,"October 15, 2021",Louisiana,Houma,"7318 W Main St",0,0,0,0,2,N/A
2144564,"October 14, 2021",Missouri,"Kansas City","2800 NE Shoal Creek Pkwy",0,0,0,0,1,N/A
2142111,"October 14, 2021","South Carolina","North Charleston","8500 Patriot Blvd",0,0,0,0,1,N/A
2141989,"October 14, 2021",Texas,Canyon,"1701 23rd St",0,0,0,0,3,N/A
2141040,"October 14, 2021",Georgia,Statesboro,"10 Coach Lee Hill Blvd",0,0,0,0,1,N/A
2141037,"October 14, 2021",Florida,"Fort Lauderdale","1001 NW 4th St",0,0,0,0,0,N/A
2147838,"October 14, 2021",Indiana,"Fort Wayne","9100 Winchester Rd",0,0,0,0,0,N/A
2141751,"October 14, 2021",Indiana,"Fort Wayne","4600 Fairlawn Pass",0,0,0,0,1,N/A
2141627,"October 14, 2021",Florida,Titusville,"800 War Eagle Blvd",0,0,0,0,1,N/A
2140529,"October 13, 2021",Louisiana,Grambling,"403 Main St",1,1,0,0,1,N/A
2139456,"October 12, 2021","North Carolina",Brevard,"609 N Country Club Rd",0,0,0,0,1,N/A
2139280,"October 12, 2021",Georgia,Atlanta,"301 Eva Davis Way SE",0,0,0,0,0,N/A
2139289,"October 12, 2021",Illinois,Chicago,"244 E Pershing Rd",2,0,0,0,0,N/A
2138720,"October 11, 2021",California,Ventura,"501 College Dr",0,0,0,0,1,N/A
2137073,"October 8, 2021",Oklahoma,Comanche,"1030 Ash Ave",0,0,0,0,1,N/A
2136927,"October 8, 2021",California,Rialto,"2630 N Linden Ave",0,0,0,0,1,N/A
2135736,"October 8, 2021",Massachusetts,Brockton,"470 Forest Ave",0,0,0,0,1,N/A
2137549,"October 8, 2021","New Jersey",Jackson,"125 N Hope Chapel Rd",0,0,0,0,1,N/A
2136579,"October 8, 2021",Florida,"Lehigh Acres","715 Thomas Sherwin Ave",0,0,0,0,2,N/A
2135138,"October 7, 2021",Kentucky,Louisville,"4601 Valley Station Rd",0,0,0,0,0,N/A
2136153,"October 7, 2021",California,"Elk Grove","9800 Elk Grove Florin Rd",0,0,0,0,1,N/A
2134864,"October 7, 2021",Georgia,Dublin,N/A,0,0,0,0,1,N/A
2135796,"October 7, 2021",Texas,Winnie,"234 Buccaneer Dr",1,0,0,0,0,N/A
2136451,"October 7, 2021",Washington,Quincy,"403 Jackrabbit St NE",0,0,0,0,1,N/A
2135599,"October 7, 2021","South Carolina",Greer,"794 Hammett Bridge Rd",0,0,0,0,1,N/A
2134325,"October 6, 2021",Virginia,Alexandria,"3330 King St",0,0,0,0,1,N/A
2134203,"October 6, 2021",Tennessee,"Whites Creek","3921 Lloyd Rd",0,0,0,0,0,N/A
2133901,"October 6, 2021",Louisiana,"Baton Rouge","6650 Cedar Grove Dr",0,0,0,0,1,N/A
2133759,"October 6, 2021",Texas,Arlington,"7700 S Watson Rd",2,0,1,0,0,N/A
2133851,"October 6, 2021",Florida,"Fort Lauderdale","1001 NW 4th St",0,0,0,0,0,N/A
2135549,"October 6, 2021","North Carolina",Winterville,"570 Forlines Rd",0,0,0,0,0,N/A
2134302,"October 6, 2021",Kentucky,Louisville,"3510 Goldsmith Ln",0,0,0,0,1,N/A
2133530,"October 5, 2021","North Carolina",Charlotte,"1100 Eastway Dr",0,0,0,0,1,N/A
